manager,security,ISIN,as_of,total_shares_held,percent_shares_held,filing_date,filing,Close,MKTValue,PriceReturn,beta,TotalMktValue,PWeight,SecReturn,WeightedBeta
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2016-09-30,960000,2.27,2016-10-22,Threshold Routine,29.8,28608000.0,-0.3211845102505696,0.583,22381271762.14,0.1278,-0.00041,0.000745
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2016-12-31,960000,2.27,2017-01-19,Threshold Routine,18.25,17520000.0,-0.38758389261744963,0.583,24097628289.1,0.0727,-0.000282,0.000424
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2019-09-30,960000,2.27,2019-10-18,Threshold Routine,5.8,5568000.0,0.28888888888888875,0.583,26292600988.050003,0.0212,6.1e-05,0.000124
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2019-06-30,960000,2.27,2019-07-17,Threshold Routine,4.5,4320000.0,-0.210526315789474,0.583,43490968857.909996,0.0099,-2.1e-05,5.8e-05
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2019-03-31,960000,2.27,2019-04-17,Threshold Routine,5.7,5472000.0,0.21276595744680749,0.583,40141268015.21,0.0136,2.9e-05,7.9e-05
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2018-12-31,960000,2.27,2019-01-18,Threshold Routine,4.7,4512000.0,-0.1296296296296292,0.583,39325232557.03999,0.0115,-1.5e-05,6.7e-05
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2018-06-30,960000,2.27,2018-07-19,Threshold Routine,8.15,7824000.0,-0.10439560439560513,0.583,30890099248.089993,0.0253,-2.6e-05,0.000147
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2018-03-31,960000,2.27,2018-04-18,Threshold Routine,9.1,8736000.0,-0.37671232876712357,0.583,46409749190.37,0.0188,-7.1e-05,0.00011
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2017-12-31,960000,2.27,2018-01-20,Threshold Routine,14.6,14016000.0,0.05035971223021596,0.583,54565017117.91999,0.0257,1.3e-05,0.00015
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2017-09-30,960000,2.27,2017-10-13,Threshold Routine,13.9,13344000.0,-0.03135888501742057,0.583,65062492329.08,0.0205,-6e-06,0.00012
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2017-06-30,960000,2.27,2017-07-20,Threshold Routine,14.35,13776000.0,-0.23670212765957432,0.583,32187579046.56,0.0428,-0.000101,0.00025
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2017-03-31,960000,2.27,2017-04-14,Threshold Routine,18.8,18048000.0,0.030136986301370294,0.583,29295185024.25,0.0616,1.9e-05,0.000359
Elara India,TREE HOUSE EDUCATION & ACCESSORIES LTD.,INE040M01013,2018-09-30,960000,2.27,2018-10-30,Threshold Routine,5.4,5184000.0,-0.33742331288343597,0.583,28486657535.88,0.0182,-6.1e-05,0.000106
Elara India,Prakash Pipes Ltd,INE050001010,2019-06-30,378600,1.85,2019-07-30,Threshold Routine,87.05,32957130.0,-0.07786016949152552,0.518,43490968857.909996,0.0758,-5.9e-05,0.000393
Elara India,Sahyog Multibase Ltd,INE052T01013,2019-09-30,110000,1.38,2019-10-14,Threshold Routine,187.75,20652500.0,2.907388137356921,-0.0765,26292600988.050003,0.0785,0.002282,-6e-05
Elara India,Sahyog Multibase Ltd,INE052T01013,2019-12-31,286000,3.59,2020-01-06,Threshold Routine,234.4,67038400.0,0.2484687083888153,-0.0765,40892276544.75,0.1639,0.000407,-0.000125
Elara India,Inox Wind Ltd,INE066P01011,2018-03-31,2250000,1.01,2018-04-06,Threshold Routine,108.5,244125000.0,-0.2480942480942474,0.9571,46409749190.37,0.526,-0.001305,0.005034
Elara India,PARAMOUNT COMMUNICATIONS LTD.-$,INE074B01023,2018-09-30,11970750,6.97,2018-10-18,Threshold Routine,10.5,125692875.0,-0.2657342657342662,0.7096,28486657535.88,0.4412,-0.001172,0.003131
Elara India,PARAMOUNT COMMUNICATIONS LTD.-$,INE074B01023,2019-03-31,6426050,3.74,2019-04-18,Threshold Routine,11.2,71971760.0,-0.12156862745098063,0.7096,40141268015.21,0.1793,-0.000218,0.001272
Elara India,PARAMOUNT COMMUNICATIONS LTD.-$,INE074B01023,2019-06-30,6426050,3.74,2019-07-19,Threshold Routine,11.4,73256970.0,0.017857142857143016,0.7096,43490968857.909996,0.1684,3e-05,0.001195
Elara India,PARAMOUNT COMMUNICATIONS LTD.-$,INE074B01023,2019-09-30,6426050,3.74,2019-10-04,Threshold Routine,8.95,57513147.5,-0.21491228070175472,0.7096,26292600988.050003,0.2187,-0.00047,0.001552
Elara India,PARAMOUNT COMMUNICATIONS LTD.-$,INE074B01023,2019-12-31,6426050,3.74,2020-01-08,Threshold Routine,8.45,54300122.5,-0.055865921787710326,0.7096,40892276544.75,0.1328,-7.4e-05,0.000942
Elara India,Piramal Phytocare Limited,INE122J01015,2015-12-31,275000,1.06,2016-03-18,Threshold Routine,113.95,31336250.0,0.0,0.9203,20206868321.42,0.1551,0.0,0.001427
Elara India,INDIANIVESH LTD.,INE131H01028,2019-06-30,719231,1.91,2019-07-22,Threshold Routine,65.75,47289438.25,-0.014242878560719152,0.1219,43490968857.909996,0.1087,-1.5e-05,0.000133
Elara India,INDIANIVESH LTD.,INE131H01028,2019-03-31,719231,1.91,2019-04-18,Threshold Routine,66.7,47972707.7,0.01987767584097888,0.1219,40141268015.21,0.1195,2.4e-05,0.000146
Elara India,INDIANIVESH LTD.,INE131H01028,2018-12-31,719231,1.91,2019-01-14,Threshold Routine,65.4,47037707.4,0.25047801147227533,0.1219,39325232557.03999,0.1196,0.0003,0.000146
Elara India,INDIANIVESH LTD.,INE131H01028,2018-09-30,719231,1.91,2018-10-20,Threshold Routine,52.3,37615781.3,0.10105263157894773,0.1219,28486657535.88,0.132,0.000133,0.000161
Elara India,INDIANIVESH LTD.,INE131H01028,2018-06-30,719231,1.91,2018-07-20,Threshold Routine,47.5,34163472.5,0.25994694960212317,0.1219,30890099248.089993,0.1106,0.000288,0.000135
Elara India,INDIANIVESH LTD.,INE131H01028,2018-03-31,719231,1.91,2018-04-20,Threshold Routine,37.7,27115008.7,-0.1995753715498937,0.1219,46409749190.37,0.0584,-0.000117,7.1e-05
Elara India,INDIANIVESH LTD.,INE131H01028,2017-12-31,719231,1.91,2018-01-18,Threshold Routine,47.1,33875780.1,-0.031860226104830414,0.1219,54565017117.91999,0.0621,-2e-05,7.6e-05
Elara India,INDIANIVESH LTD.,INE131H01028,2017-09-30,719231,1.91,2017-10-13,Threshold Routine,48.65,34990588.15,0.11967779056386663,0.1219,65062492329.08,0.0538,6.4e-05,6.6e-05
Elara India,INDIANIVESH LTD.,INE131H01028,2017-06-30,719231,1.91,2017-07-15,Threshold Routine,43.45,31250586.95,0.11410256410256348,0.1219,32187579046.56,0.0971,0.000111,0.000118
Elara India,INDIANIVESH LTD.,INE131H01028,2017-03-31,819231,2.17,2017-04-24,Threshold Routine,39.0,31950009.0,-0.12063134160090239,0.1219,29295185024.25,0.1091,-0.000132,0.000133
Elara India,INDIANIVESH LTD.,INE131H01028,2016-12-31,819231,2.17,2017-01-16,Threshold Routine,44.35,36332894.85,-0.03900325027085505,0.1219,24097628289.1,0.1508,-5.9e-05,0.000184
Elara India,INDIANIVESH LTD.,INE131H01028,2016-09-30,819231,2.17,2016-10-13,Threshold Routine,46.15,37807510.65,0.00544662309368249,0.1219,22381271762.14,0.1689,9e-06,0.000206
Elara India,INDIANIVESH LTD.,INE131H01028,2015-12-31,819231,2.17,2016-01-21,Threshold Routine,44.95,36824433.45,0.0,0.1219,20206868321.42,0.1822,0.0,0.000222
Elara India,INDIANIVESH LTD.,INE131H01028,2016-06-30,819231,2.17,2016-07-13,Threshold Routine,45.9,37602702.9,-0.016077170418006603,0.1219,21441777930.640003,0.1754,-2.8e-05,0.000214
Elara India,INDIANIVESH LTD.,INE131H01028,2019-09-30,719231,1.91,2019-10-22,Threshold Routine,65.7,47253476.7,-0.0007604562737639764,0.1219,26292600988.050003,0.1797,-1e-06,0.000219
Elara India,INDIANIVESH LTD.,INE131H01028,2019-12-31,719231,1.91,2020-01-21,Threshold Routine,40.6,29200778.6,-0.38203957382039533,0.1219,40892276544.75,0.0714,-0.000273,8.7e-05
Elara India,Vikas Multicorp Ltd,INE161L01027,2019-12-31,8201700,1.24,2020-01-17,Threshold Routine,3.4,27885780.0,-0.10526315789473684,0.4584,40892276544.75,0.0682,-7.2e-05,0.000313
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2015-12-31,503985,1.23,2016-02-23,Threshold Routine,77.05,38832044.25,0.0,0.2437,20206868321.42,0.1922,0.0,0.000468
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2017-09-30,503985,1.23,2017-10-12,Threshold Routine,53.3,26862400.5,0.02205177372962619,0.2437,65062492329.08,0.0413,9e-06,0.000101
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2017-06-30,503985,1.23,2017-07-20,Threshold Routine,52.15,26282817.75,-0.16626698641087145,0.2437,32187579046.56,0.0817,-0.000136,0.000199
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2017-03-31,503985,1.23,2017-04-15,Threshold Routine,62.55,31524261.75,0.06923076923076832,0.2437,29295185024.25,0.1076,7.4e-05,0.000262
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2016-12-31,503985,1.23,2017-01-10,Threshold Routine,58.5,29483122.5,-0.025000000000000355,0.2437,24097628289.1,0.1223,-3.1e-05,0.000298
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2016-09-30,503985,1.23,2016-10-13,Threshold Routine,60.0,30239100.0,4.440892098500626e-16,0.2437,22381271762.14,0.1351,0.0,0.000329
Elara India,SHREE RAM URBAN INFRASTRUCTURE LTD.,INE164H01011,2016-06-30,503985,1.23,2016-07-15,Threshold Routine,60.0,30239100.0,0.044386422976501416,0.2437,21441777930.640003,0.141,6.3e-05,0.000344
Elara India,JAMMU & KASHMIR BANK LTD.,INE168A01041,2019-06-30,5909148,1.06,2019-07-11,Threshold Routine,40.25,237843207.0,-0.25046554934823095,0.8957,43490968857.909996,0.5469,-0.00137,0.004899
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2015-12-31,820000,0.37,2016-01-23,Threshold Routine,1.93,1582600.0,0.0,-0.0389,20206868321.42,0.0078,0.0,-3e-06
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2017-12-31,9300607,4.18,2018-01-20,Threshold Routine,1.98,18415201.86,0.20731707317073145,-0.0389,54565017117.91999,0.0337,7e-05,-1.3e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2015-12-31,9300607,4.18,2016-01-23,Threshold Routine,1.93,17950171.51,0.0,-0.0389,20206868321.42,0.0888,0.0,-3.5e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2016-06-30,9300607,4.18,2016-07-21,Threshold Routine,1.65,15346001.55,0.05769230769230749,-0.0389,21441777930.640003,0.0716,4.1e-05,-2.8e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2016-09-30,9300607,4.18,2016-10-21,Threshold Routine,1.5,13950910.5,-0.09090909090909094,-0.0389,22381271762.14,0.0623,-5.7e-05,-2.4e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2017-03-31,9300607,4.18,2017-04-21,Threshold Routine,1.69,15718025.83,-0.07650273224043713,-0.0389,29295185024.25,0.0537,-4.1e-05,-2.1e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2017-06-30,9300607,4.18,2017-07-15,Threshold Routine,2.34,21763420.38,0.3846153846153848,-0.0389,32187579046.56,0.0676,0.00026,-2.6e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2017-09-30,9300607,4.18,2017-10-18,Threshold Routine,1.64,15252995.48,-0.2991452991452992,-0.0389,65062492329.08,0.0234,-7e-05,-9e-06
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2018-03-31,9300607,4.18,2018-11-12,Threshold Routine,1.83,17020110.81,-0.07575757575757591,-0.0389,46409749190.37,0.0367,-2.8e-05,-1.4e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2018-09-30,9300607,4.18,2018-11-12,Threshold Routine,1.6,14880971.2,-0.036144578313252795,-0.0389,28486657535.88,0.0522,-1.9e-05,-2e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2018-12-31,9300607,4.18,2019-01-22,Threshold Routine,1.6,14880971.2,0.0,-0.0389,39325232557.03999,0.0378,0.0,-1.5e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2019-03-31,9300607,4.18,2019-04-22,Threshold Routine,1.6,14880971.2,0.0,-0.0389,40141268015.21,0.0371,0.0,-1.4e-05
Elara India,KGN INDUSTRIES LTD.,INE196C01022,2016-12-31,9300607,4.18,2017-01-19,Threshold Routine,1.83,17020110.81,0.21999999999999953,-0.0389,24097628289.1,0.0706,0.000155,-2.7e-05
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2018-09-30,253000,1.08,2018-10-16,Threshold Routine,33.1,8374300.0,-0.259507829977629,0.8174,28486657535.88,0.0294,-7.6e-05,0.00024
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2018-12-31,253000,1.08,2019-01-21,Threshold Routine,31.05,7855650.0,-0.06193353474320207,0.8174,39325232557.03999,0.02,-1.2e-05,0.000163
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2019-03-31,353000,1.51,2019-04-21,Threshold Routine,28.9,10201700.0,-0.06924315619967736,0.8174,40141268015.21,0.0254,-1.8e-05,0.000208
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2019-06-30,353000,1.51,2019-07-16,Threshold Routine,19.15,6759950.0,-0.3373702422145327,0.8174,43490968857.909996,0.0155,-5.2e-05,0.000127
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2019-09-30,353000,1.51,2019-10-14,Threshold Routine,15.41,5439730.0,-0.19530026109660636,0.8174,26292600988.050003,0.0207,-4e-05,0.000169
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2019-12-31,353000,1.51,2020-01-09,Threshold Routine,22.55,7960150.0,0.4633354964308898,0.8174,40892276544.75,0.0195,9e-05,0.000159
Elara India,AAREY DRUGS & PHARMACEUTICALS LTD.,INE198H01019,2018-06-30,253000,1.08,2018-07-21,Threshold Routine,44.7,11309100.0,-0.16991643454039018,0.8174,30890099248.089993,0.0366,-6.2e-05,0.000299
Elara India,JINDAL STAINLESS LTD.,INE220G01021,2016-06-30,2765000,1.2,2016-07-14,Threshold Routine,15.9,43963500.0,-0.0507462686567165,1.2938,21441777930.640003,0.205,-0.000104,0.002652
Elara India,USHA MARTIN LTD.,INE228A01035,2018-09-30,5004500,1.67,2018-10-13,Threshold Routine,30.45,152387025.0,0.10526315789473628,1.3141,28486657535.88,0.5349,0.000563,0.007029
Elara India,USHA MARTIN LTD.,INE228A01035,2018-12-31,5004500,1.67,2019-01-04,Threshold Routine,36.15,180912675.0,0.1871921182266012,1.3141,39325232557.03999,0.46,0.000861,0.006045
Elara India,USHA MARTIN LTD.,INE228A01035,2019-03-31,5004500,1.67,2019-04-18,Threshold Routine,40.5,202682250.0,0.1203319502074689,1.3141,40141268015.21,0.5049,0.000608,0.006635
Elara India,USHA MARTIN LTD.,INE228A01035,2019-06-30,5004500,1.67,2019-07-20,Threshold Routine,30.45,152387025.0,-0.24814814814814878,1.3141,43490968857.909996,0.3504,-0.00087,0.004605
Elara India,USHA MARTIN LTD.,INE228A01035,2019-09-30,5004500,1.67,2019-10-19,Threshold Routine,27.05,135371725.0,-0.11165845648604256,1.3141,26292600988.050003,0.5149,-0.000575,0.006766
Elara India,USHA MARTIN LTD.,INE228A01035,2019-12-31,5004500,1.67,2020-01-14,Threshold Routine,27.0,135121500.0,-0.001848428835489857,1.3141,40892276544.75,0.3304,-6e-06,0.004342
Elara India,ONWARD TECHNOLOGIES LTD.,INE229A01017,2015-12-31,550000,3.72,2016-02-01,Threshold Routine,103.8,57090000.0,0.0,0.9453,20206868321.42,0.2825,0.0,0.00267
Elara India,ONWARD TECHNOLOGIES LTD.,INE229A01017,2016-06-30,550000,3.67,2016-07-21,Threshold Routine,69.1,38005000.0,0.009495982468955777,0.9453,21441777930.640003,0.1772,1.7e-05,0.001675
Elara India,ONWARD TECHNOLOGIES LTD.,INE229A01017,2016-09-30,470767,3.13,2016-10-14,Threshold Routine,66.4,31258928.8,-0.03907380607814759,0.9453,22381271762.14,0.1397,-5.5e-05,0.001321
Elara India,USHER AGRO LTD.,INE235G01011,2015-12-31,2590312,6.81,2016-02-07,Threshold Routine,43.7,113196634.4,0.0,0.5696,20206868321.42,0.5602,0.0,0.003191
Elara India,USHER AGRO LTD.,INE235G01011,2016-06-30,2590312,6.81,2016-07-15,Threshold Routine,19.3,49993021.6,-0.4097859327217127,0.5696,21441777930.640003,0.2332,-0.000956,0.001328
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2017-12-31,1277291,5.11,2018-01-15,Threshold Routine,2.2,2810040.2,-0.1698113207547166,-0.1018,54565017117.91999,0.0051,-9e-06,-5e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2016-03-31,1277291,5.19,2016-06-23,Threshold Routine,2.23,2848358.93,-0.33233532934131726,-0.1018,64092312.03,4.4442,-0.01477,-0.004524
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2019-06-30,1277291,4.93,2019-07-10,Threshold Routine,1.7,2171394.7,0.30769230769230704,-0.1018,43490968857.909996,0.005,1.5e-05,-5e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2016-06-30,1277291,5.19,2016-07-22,Threshold Routine,2.8,3576414.8,0.25560538116591913,-0.1018,21441777930.640003,0.0167,4.3e-05,-1.7e-05
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2016-09-30,1277291,5.19,2016-10-17,Threshold Routine,2.83,3614733.53,0.010714285714285898,-0.1018,22381271762.14,0.0162,2e-06,-1.6e-05
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2016-12-31,1277291,5.19,2017-01-21,Threshold Routine,2.82,3601960.62,-0.003533568904594442,-0.1018,24097628289.1,0.0149,-1e-06,-1.5e-05
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2017-03-31,1277291,5.19,2017-04-13,Threshold Routine,2.69,3435912.79,-0.0460992907801423,-0.1018,29295185024.25,0.0117,-5e-06,-1.2e-05
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2017-06-30,1277291,5.19,2017-07-10,Threshold Routine,2.36,3014406.76,-0.12267657992565029,-0.1018,32187579046.56,0.0094,-1.2e-05,-1e-05
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2017-09-30,1277291,5.19,2017-10-16,Threshold Routine,2.65,3384821.15,0.12288135593220373,-0.1018,65062492329.08,0.0052,6e-06,-5e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2018-03-31,1277291,5.11,2018-04-19,Threshold Routine,1.05,1341155.55,-0.5227272727272729,-0.1018,46409749190.37,0.0029,-1.5e-05,-3e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2018-06-30,1277291,4.93,2018-07-11,Threshold Routine,1.0,1277291.0,-0.047619047619047006,-0.1018,30890099248.089993,0.0041,-2e-06,-4e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2018-12-31,1277291,4.93,2019-01-10,Threshold Routine,1.7,2171394.7,-0.08108108108108125,-0.1018,39325232557.03999,0.0055,-4e-06,-6e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2018-09-30,1277291,4.93,2018-10-08,Threshold Routine,1.85,2362988.35,0.8499999999999992,-0.1018,28486657535.88,0.0083,7.1e-05,-8e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2019-09-30,1277291,4.93,2019-10-17,Threshold Routine,1.0,1277291.0,-0.41176470588235325,-0.1018,26292600988.050003,0.0049,-2e-05,-5e-06
Elara India,Usha Martin Education & Solutions Limited,INE240C01028,2019-03-31,1277291,4.93,2019-05-15,Threshold Routine,1.3,1660478.3,-0.23529411764705865,-0.1018,40141268015.21,0.0041,-1e-05,-4e-06
Elara India,VIRTUAL GLOBAL EDUCATION LTD.,INE247C01023,2015-12-31,1750000,0.41,2016-01-25,Threshold Routine,12.6,22050000.0,0.0,0.5919,20206868321.42,0.1091,0.0,0.000646
Elara India,ASIAN OILFIELD SERVICES LTD.,INE276G01015,2016-06-30,280000,1.25,2016-07-11,Threshold Routine,42.85,11998000.0,0.4212271973465993,0.7801,21441777930.640003,0.056,0.000236,0.000437
Elara India,ASIAN OILFIELD SERVICES LTD.,INE276G01015,2016-09-30,280000,1.25,2016-10-13,Threshold Routine,58.35,16338000.0,0.36172695449241754,0.7801,22381271762.14,0.073,0.000264,0.000569
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2016-06-30,58582241,5.8,2016-07-13,Threshold Routine,1.45,84944249.45,-0.2749999999999996,0.9679,21441777930.640003,0.3962,-0.00109,0.003835
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2017-03-31,48707241,3.25,2017-05-10,Threshold Routine,1.25,60884051.25,-0.16666666666666674,0.9679,29295185024.25,0.2078,-0.000346,0.002011
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2017-12-31,47098241,3.15,2018-01-22,Threshold Routine,1.8,84776833.8,0.49999999999999933,0.9679,54565017117.91999,0.1554,0.000777,0.001504
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2018-03-31,39975702,2.67,2018-05-07,Threshold Routine,2.05,81950189.1,0.13888888888888973,0.9679,46409749190.37,0.1766,0.000245,0.001709
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2016-09-30,48707241,4.78,2016-10-19,Threshold Routine,1.2,58448689.2,-0.1724137931034484,0.9679,22381271762.14,0.2611,-0.00045,0.002527
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2017-06-30,48707241,3.25,2017-07-28,Threshold Routine,1.1,53577965.1,-0.11999999999999955,0.9679,32187579046.56,0.1665,-0.0002,0.001612
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2017-09-30,48707241,3.25,2017-11-07,Threshold Routine,1.2,58448689.2,0.09090909090909105,0.9679,65062492329.08,0.0898,8.2e-05,0.000869
Elara India,KARUTURI GLOBAL LTD.,INE299C01024,2016-12-31,48707241,3.25,2017-02-07,Threshold Routine,1.5,73060861.5,0.25,0.9679,24097628289.1,0.3032,0.000758,0.002935
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2017-12-31,48813,0.12,2018-01-10,Threshold Routine,249.0,12154437.0,0.6912314066426677,1.1088,54565017117.91999,0.0223,0.000154,0.000247
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2016-09-30,636542,2.27,2016-10-07,Threshold Routine,46.57,29643760.94,0.2758904109589033,1.1088,22381271762.14,0.1324,0.000365,0.001468
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2015-12-31,636542,2.27,2016-02-05,Threshold Routine,49.83,31718887.86,0.0,1.1088,20206868321.42,0.157,0.0,0.001741
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2016-06-30,636542,2.27,2016-07-12,Threshold Routine,36.5,23233783.0,-0.1445980782751347,1.1088,21441777930.640003,0.1084,-0.000157,0.001202
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2016-12-31,636542,2.27,2017-01-06,Threshold Routine,59.0,37555978.0,0.2669100279149672,1.1088,24097628289.1,0.1558,0.000416,0.001728
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2017-03-31,636542,2.27,2017-04-05,Threshold Routine,97.67,62171057.14,0.6554237288135594,1.1088,29295185024.25,0.2122,0.001391,0.002353
Elara India,PANAMA PETROCHEM LTD.,INE305C01029,2017-06-30,636542,2.27,2017-07-07,Threshold Routine,96.3,61298994.6,-0.014026825023037204,1.1088,32187579046.56,0.1904,-2.7e-05,0.002111
Elara India,STERLING BIOTECH LTD.,INE324C01038,2015-12-31,4455831,1.85,2016-02-10,Threshold Routine,7.35,32750357.85,0.0,0.7044,20206868321.42,0.1621,0.0,0.001142
